Destination URL,Sample Time Duration (s),Latency Sum (s),Number of Hops,Address 1,Latency (s),Address 2,Latency (s),Address 3,Latency (s),Address 4,Latency (s),Address 5,Latency (s),Address 6,Latency (s),Address 7,Latency (s),Address 8,Latency (s),Address 9,Latency (s),Address 10,Latency (s),Address 11,Latency (s),Address 12,Latency (s),Address 13,Latency (s),Address 14,Latency (s),Address 15,Latency (s),Address 16,Latency (s),Address 17,Latency (s),Address 18,Latency (s),Address 19,Latency (s),Address 20,Latency (s),Address 21,Latency (s),Address 22,Latency (s),Address 23,Latency (s),Address 24,Latency (s),Address 25,Latency (s),Address 26,Latency (s),Address 27,Latency (s),Address 28,Latency (s),Address 29,Latency (s),Address 30,Latency (s)
facebook.com,35.04281974,93.33333333,8,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),28,206.53.175.50 (206.53.175.50),11.66666667,po102.psw01.den4.tfbnw.net (157.240.46.155),11.33333333,173.252.67.3 (173.252.67.3),11.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.99000716,98.66666667,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),13.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),11,72.14.194.239 (72.14.194.239),13.66666667,108.170.254.65 (108.170.254.65),9.666666667,172.253.75.177 (172.253.75.177),19.66666667,den16s08-in-f14.1e100.net (142.250.72.46),10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.82388949,115.3333333,9,192.168.165.35 (192.168.165.35),4,128.198.192.2 (128.198.192.2),11.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),18.66666667,72.14.194.239 (72.14.194.239),13,108.170.254.81 (108.170.254.81),22,142.251.51.155 (142.251.51.155),10,den16s09-in-f14.1e100.net (142.250.72.78),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.82542133,198.6666667,10,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),17,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),15,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),14,den-b1-link.ip.twelve99.net (62.115.63.78),14.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),38.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),43.33333333,104.244.42.129 (104.244.42.129),43.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.96491218,75.33333333,7,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),13.33333333,206.51.46.81.any2ix.coresite.com (206.51.46.81),16,192.0.78.9 (192.0.78.9),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,41.20087624,122,9,192.168.165.35 (192.168.165.35),4,128.198.192.3 (128.198.192.3),8,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),20.33333333,core-910-ptr.frgp.net (192.43.217.170),16.33333333,72.14.194.239 (72.14.194.239),16,108.170.252.209 (108.170.252.209),29.33333333,142.251.61.183 (142.251.61.183),10,den08s05-in-f5.1e100.net (142.250.69.229),11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.25839353,236,7,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),18,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),28.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),22.66666667,den-b1-link.ip.twelve99.net (62.115.63.78),29,192.229.182.112 (192.229.182.112),124.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,36.46653652,419,13,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),19,206.53.175.18 (206.53.175.18),11.33333333,ae-3.pat1.che.yahoo.com (209.191.64.70),37,ae-0.pat1.bfy.yahoo.com (209.191.64.59),46,et-17-0-0.pat1.bfz.yahoo.com (209.191.64.167),48.33333333,et-0-0-0.msr1.bf1.yahoo.com (74.6.227.129),47.33333333,et-0-1-0.clr1-a-gdc.bf2.yahoo.com (74.6.122.21),46.33333333,lo0.fab1-1-gdc.bf2.yahoo.com (74.6.123.244),45.33333333,usw1-1-lbb.bf2.yahoo.com (74.6.98.138),49.66666667,media-router-fp73.prod.media.vip.bf1.yahoo.com (74.6.143.25),47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.42537832,82,7,192.168.165.35 (192.168.165.35),6.666666667,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),14,apple.com.gy (17.253.144.10),20.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.19965768,58,6,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.3 (128.198.192.3),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,206.53.175.20 (206.53.175.20),13.33333333,104.17.91.51 (104.17.91.51),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,35.15870833,103.6666667,8,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),23,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),18,206.53.175.50 (206.53.175.50),10,po102.psw01.den4.tfbnw.net (157.240.46.155),15,173.252.67.3 (173.252.67.3),12.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),12.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.79686499,102.6666667,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),13,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),18.33333333,core-910-ptr.frgp.net (192.43.217.170),11.33333333,72.14.194.239 (72.14.194.239),10.33333333,108.170.254.65 (108.170.254.65),9.666666667,172.253.75.177 (172.253.75.177),11.66666667,den16s08-in-f14.1e100.net (142.250.72.46),15.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.26478791,99.33333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.2 (128.198.192.2),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),20,core-910-ptr.frgp.net (192.43.217.170),11,72.14.194.239 (72.14.194.239),11.33333333,108.170.254.81 (108.170.254.81),15,142.251.51.155 (142.251.51.155),10,den16s09-in-f14.1e100.net (142.250.72.78),9.666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,35.80217099,182,10,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-910-ptr.frgp.net (192.43.217.170),11.33333333,den-b1-link.ip.twelve99.net (62.115.63.78),15,sjo-b23-link.ip.twelve99.net (213.155.133.171),43.66666667,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),35,104.244.42.129 (104.244.42.129),44.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.04773521,109.6666667,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),25.33333333,core-910-ptr.frgp.net (192.43.217.170),18,206.51.46.81.any2ix.coresite.com (206.51.46.81),10,192.0.78.9 (192.0.78.9),34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,41.01975369,120.6666667,9,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),17.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),18.66666667,72.14.194.239 (72.14.194.239),12.66666667,108.170.252.209 (108.170.252.209),15,142.251.61.183 (142.251.61.183),10.33333333,den08s05-in-f5.1e100.net (142.250.69.229),23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,49.38636208,1092,15,192.168.165.35 (192.168.165.35),1.333333333,128.198.192.3 (128.198.192.3),11.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),6.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.33333333,core-1850-ptr.frgp.net (192.43.217.194),17.66666667,et-5-1-0.3469.rtsw.denv.net.internet2.edu (198.71.47.18),9.666666667,ae-3.4079.rtsw.salt.net.internet2.edu (162.252.70.9),23.66666667,ae-1.4079.rtsw.losa.net.internet2.edu (162.252.70.114),35,universitycorpforadvancedinternet.as11164.any2ix.coresite.com (206.72.210.14),34.66666667,pccw-global.as3491.any2ix.coresite.com (206.72.210.49),50,HundredGE0-0-0-1.clbr02.hkg04.pccwbtn.net (63.223.17.242),259.6666667,63-218-115-82.static.pccwglobal.net (63.218.115.82),233.3333333,ae-96.core1.hhp.edgecastcdn.net (152.195.187.133),220.3333333,192.229.189.15 (192.229.189.15),178.3333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,73.64840651,454.3333333,13,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),13.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),15.66666667,206.53.175.18 (206.53.175.18),11.66666667,ae-3.pat1.che.yahoo.com (209.191.64.70),34.66666667,ae-0.pat1.bfy.yahoo.com (209.191.64.59),45.66666667,et-17-0-0.pat1.bfz.yahoo.com (209.191.64.167),52.66666667,et-0-0-0.msr1.bf1.yahoo.com (74.6.227.129),46,et-0-1-0.clr1-a-gdc.bf2.yahoo.com (74.6.122.21),84,lo0.fab1-1-gdc.bf2.yahoo.com (74.6.123.244),44.66666667,usw2-1-lbb.bf2.yahoo.com (74.6.98.139),45.33333333,media-router-fp73.prod.media.vip.bf1.yahoo.com (74.6.143.25),50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.46242929,68,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.20.any2ix.coresite.com (206.51.46.20),10.33333333,livepage.apple.com (17.253.144.10),11.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,32.8236351,78.33333333,6,192.168.165.35 (192.168.165.35),30.33333333,128.198.192.3 (128.198.192.3),10.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),7.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),8.666666667,206.53.175.20 (206.53.175.20),10.66666667,104.17.91.51 (104.17.91.51),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,36.82762575,220.3333333,8,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),17,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),24.66666667,206.53.175.50 (206.53.175.50),22.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),120,173.252.67.3 (173.252.67.3),11,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.90337276,106.3333333,9,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),12,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14.33333333,core-910-ptr.frgp.net (192.43.217.170),10.66666667,72.14.194.239 (72.14.194.239),12.33333333,108.170.254.65 (108.170.254.65),17,172.253.75.177 (172.253.75.177),12,den16s08-in-f14.1e100.net (142.250.72.46),13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,40.76454329,111,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),21.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),12.33333333,72.14.194.239 (72.14.194.239),18.33333333,108.170.254.81 (108.170.254.81),13.33333333,142.251.51.155 (142.251.51.155),10.33333333,den16s09-in-f14.1e100.net (142.250.72.78),14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.09273195,201.3333333,10,192.168.165.35 (192.168.165.35),1.333333333,128.198.192.3 (128.198.192.3),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),16.66666667,core-910-ptr.frgp.net (192.43.217.170),19.33333333,den-b1-link.ip.twelve99.net (62.115.63.78),15.33333333,sjo-b23-link.ip.twelve99.net (213.155.133.171),42.66666667,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),36.33333333,104.244.42.129 (104.244.42.129),51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,20.02412629,89.66666667,7,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),15.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),23.66666667,206.51.46.81.any2ix.coresite.com (206.51.46.81),11.33333333,192.0.78.17 (192.0.78.17),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,42.09625578,251.8333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),10.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),168.5,core-910-ptr.frgp.net (192.43.217.170),11.33333333,72.14.194.239 (72.14.194.239),11,108.170.252.209 (108.170.252.209),13.33333333,142.251.61.183 (142.251.61.183),14.66666667,den08s05-in-f5.1e100.net (142.250.69.229),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,20.95575023,88.66666667,8,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),8.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),11.33333333,206.51.46.55.any2ix.coresite.com (206.51.46.55),13.66666667,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),18.66666667,192.229.162.112 (192.229.162.112),10.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,61.42183733,285,11,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10,206.53.175.18 (206.53.175.18),14.33333333,ae-8.pat2.gqb.yahoo.com (209.191.64.234),38,et-1-0-0.msr1.gq1.yahoo.com (66.196.67.101),51,unknown.yahoo.com (98.136.158.183),41.66666667,lo0.fab1-1-gdc.gq2.yahoo.com (98.136.159.247),38.33333333,usw1-1-lbc.gq2.yahoo.com (98.136.158.192),34,media-router-fp74.prod.media.vip.gq1.yahoo.com (98.137.11.163),36.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.38919878,67.33333333,7,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.33333333,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),11,livepage.apple.com (17.253.144.10),14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.36386156,81.66666667,6,192.168.165.35 (192.168.165.35),5.666666667,128.198.192.3 (128.198.192.3),16.66666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,206.53.175.20 (206.53.175.20),24,104.17.90.51 (104.17.90.51),15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.58759642,85.33333333,8,192.168.165.35 (192.168.165.35),2,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.66666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),15.66666667,206.53.175.50 (206.53.175.50),13,po102.psw01.den4.tfbnw.net (157.240.46.155),12,173.252.67.3 (173.252.67.3),10.33333333,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.91758561,157.6666667,9,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.2 (128.198.192.2),30,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),29,core-910-ptr.frgp.net (192.43.217.170),26.33333333,72.14.194.239 (72.14.194.239),18,108.170.254.65 (108.170.254.65),10.66666667,172.253.75.177 (172.253.75.177),19.33333333,den16s08-in-f14.1e100.net (142.250.72.46),13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,39.93595886,96.33333333,9,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),8.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),8.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12,core-910-ptr.frgp.net (192.43.217.170),13,72.14.194.239 (72.14.194.239),13,108.170.254.81 (108.170.254.81),12,142.251.51.155 (142.251.51.155),15.33333333,den16s09-in-f14.1e100.net (142.250.72.78),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,34.10072851,181,10,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.666666667,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),15,core-910-ptr.frgp.net (192.43.217.170),13,den-b1-link.ip.twelve99.net (62.115.63.78),12.66666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),36.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),36,104.244.42.129 (104.244.42.129),46.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wordpress.com,19.96128511,103,7,192.168.165.35 (192.168.165.35),4.333333333,128.198.192.3 (128.198.192.3),9.666666667,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),27.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.33333333,core-910-ptr.frgp.net (192.43.217.170),12,206.51.46.81.any2ix.coresite.com (206.51.46.81),16,192.0.78.17 (192.0.78.17),20.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gmail.com,40.13265443,99.33333333,9,192.168.165.35 (192.168.165.35),2.333333333,128.198.192.3 (128.198.192.3),12.33333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11.66666667,core-910-ptr.frgp.net (192.43.217.170),18.66666667,72.14.194.239 (72.14.194.239),11.66666667,108.170.252.209 (108.170.252.209),12.33333333,142.251.61.183 (142.251.61.183),11.33333333,den08s05-in-f5.1e100.net (142.250.69.229),10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripadvisor.com,21.06351495,86.66666667,8,192.168.165.35 (192.168.165.35),2,128.198.192.2 (128.198.192.2),9.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),10.66666667,core-910-ptr.frgp.net (192.43.217.170),11,206.51.46.55.any2ix.coresite.com (206.51.46.55),11.66666667,ae-66.core1.dna.edgecastcdn.net (152.199.97.129),16,192.229.162.112 (192.229.162.112),14.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahoo.com,37.9431622,276.6666667,11,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),11,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,206.53.175.18 (206.53.175.18),15.33333333,ae-8.pat2.gqb.yahoo.com (209.191.64.234),36.33333333,et-1-0-0.msr1.gq1.yahoo.com (66.196.67.101),36.33333333,unknown.yahoo.com (98.136.158.183),43.66666667,lo0.fab1-1-gdc.gq2.yahoo.com (98.136.159.247),33.33333333,usw2-1-lbc.gq2.yahoo.com (98.136.158.193),34.66666667,media-router-fp74.prod.media.vip.gq1.yahoo.com (98.137.11.163),41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
apple.com,15.52585721,73.66666667,7,192.168.165.35 (192.168.165.35),7.333333333,128.198.192.2 (128.198.192.2),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),12.33333333,core-910-ptr.frgp.net (192.43.217.170),10.33333333,206.51.46.20.any2ix.coresite.com (206.51.46.20),12.66666667,apple.com.pa (17.253.144.10),12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
glassdoor.com,33.35035849,70.66666667,6,192.168.165.35 (192.168.165.35),3.333333333,128.198.192.3 (128.198.192.3),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),10,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14.33333333,206.53.175.20 (206.53.175.20),22.33333333,104.17.90.51 (104.17.90.51),11.66666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
facebook.com,34.85602903,93.33333333,8,192.168.165.35 (192.168.165.35),3,128.198.192.3 (128.198.192.3),13,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),12.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),19.66666667,206.53.175.50 (206.53.175.50),12.33333333,po102.psw01.den4.tfbnw.net (157.240.46.155),11,173.252.67.3 (173.252.67.3),11.66666667,edge-star-mini-shv-01-den4.facebook.com (157.240.28.35),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
youtube.com,40.17105651,103,9,192.168.165.35 (192.168.165.35),3,128.198.192.2 (128.198.192.2),10,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),14,core-910-ptr.frgp.net (192.43.217.170),18,72.14.194.239 (72.14.194.239),10.66666667,108.170.254.65 (108.170.254.65),10.66666667,172.253.75.177 (172.253.75.177),9.333333333,den16s08-in-f14.1e100.net (142.250.72.46),16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
google.com,41.04474711,98,9,192.168.165.35 (192.168.165.35),7.333333333,128.198.192.2 (128.198.192.2),9,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),9.333333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),13.66666667,core-910-ptr.frgp.net (192.43.217.170),13.66666667,72.14.194.239 (72.14.194.239),13,108.170.254.81 (108.170.254.81),12.33333333,142.251.51.155 (142.251.51.155),9.333333333,den16s09-in-f14.1e100.net (142.250.72.78),10.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
twitter.com,38.26369572,207.6666667,10,192.168.165.35 (192.168.165.35),2.666666667,128.198.192.3 (128.198.192.3),7.333333333,epcpa0-cohpa0-server-zone-floating.uccs.edu (128.198.253.174),11.33333333,uccs-bison-south-commodity-at-frgp.uccs.edu (128.198.254.2),11,core-910-ptr.frgp.net (192.43.217.170),9,den-b1-link.ip.twelve99.net (62.115.63.78),9.666666667,sjo-b23-link.ip.twelve99.net (213.155.133.171),78.33333333,twitter-ic322868-sjo-b21.ip.twelve99-cust.net (62.115.49.193),38,104.244.42.129 (104.244.42.129),40.33333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
